,time,temperature
0,0.0,227.0
1,0.5,227.0
2,1.0,225.0
3,1.5,226.0
4,2.0,227.0
5,2.5,227.0
6,3.0,227.0
7,3.5,227.0
8,4.0,227.0
9,4.5,227.0
10,5.0,226.0
11,5.5,227.0
12,6.0,226.0
13,6.5,227.0
14,7.0,226.0
15,7.5,225.0
16,8.0,227.0
17,8.5,227.0
18,9.0,226.0
19,9.5,226.0
20,10.0,226.0
21,10.5,225.0
22,11.0,224.0
23,11.5,225.0
24,12.0,224.0
25,12.5,224.0
26,13.0,224.0
27,13.5,224.0
28,14.0,224.0
29,14.5,224.0
30,15.0,223.0
31,15.5,223.0
32,16.0,223.0
33,16.5,222.0
34,17.0,221.0
35,17.5,221.0
36,18.0,220.0
37,18.5,220.0
38,19.0,220.0
39,19.5,220.0
40,20.0,219.0
41,20.5,219.0
42,21.0,217.0
43,21.5,219.0
44,22.0,216.0
45,22.5,217.0
46,23.0,216.0
47,23.5,216.0
48,24.0,215.0
49,24.5,216.0
50,25.0,215.0
51,25.5,215.0
52,26.0,213.0
53,26.5,214.0
54,27.0,213.0
55,27.5,212.0
56,28.0,213.0
57,28.5,213.0
58,29.0,212.0
59,29.5,211.0
60,30.0,211.0
61,30.5,211.0
62,31.0,209.0
63,31.5,209.0
64,32.0,208.0
65,32.5,208.0
66,33.0,208.0
67,33.5,208.0
68,34.0,208.0
69,34.5,207.0
70,35.0,207.0
71,35.5,207.0
72,36.0,204.0
73,36.5,205.0
74,37.0,205.0
75,37.5,205.0
76,38.0,204.0
77,38.5,204.0
78,39.0,204.0
79,39.5,203.0
80,40.0,203.0
81,40.5,202.0
82,41.0,202.0
83,41.5,201.0
84,42.0,201.0
85,42.5,200.0
86,43.0,200.0
87,43.5,200.0
88,44.0,200.0
89,44.5,198.0
90,45.0,197.0
91,45.5,199.0
92,46.0,197.0
93,46.5,196.0
94,47.0,197.0
95,47.5,196.0
96,48.0,196.0
97,48.5,196.0
98,49.0,195.0
99,49.5,195.0
100,50.0,195.0
101,50.5,193.0
102,51.0,193.0
103,51.5,194.0
104,52.0,192.0
105,52.5,192.0
106,53.0,192.0
107,53.5,191.0
108,54.0,191.0
109,54.5,189.0
110,55.0,191.0
111,55.5,189.0
112,56.0,188.0
113,56.5,188.0
114,57.0,187.0
115,57.5,187.0
116,58.0,187.0
117,58.5,187.0
118,59.0,186.0
119,59.5,185.0
120,60.0,185.0
121,60.5,184.0
122,61.0,184.0
123,61.5,183.0
124,62.0,183.0
125,62.5,183.0
126,63.0,183.0
127,63.5,181.0
128,64.0,181.0
129,64.5,180.0
130,65.0,179.0
131,65.5,179.0
132,66.0,181.0
133,66.5,179.0
134,67.0,177.0
135,67.5,178.0
136,68.0,177.0
137,68.5,176.0
138,69.0,175.0
139,69.5,176.0
140,70.0,176.0
141,70.5,175.0
142,71.0,175.0
143,71.5,174.0
144,72.0,173.0
145,72.5,174.0
146,73.0,173.0
147,73.5,172.0
148,74.0,170.0
149,74.5,171.0
150,75.0,170.0
151,75.5,170.0
152,76.0,168.0
153,76.5,169.0
154,77.0,169.0
155,77.5,169.0
156,78.0,168.0
157,78.5,166.0
158,79.0,167.0
159,79.5,167.0
160,80.0,166.0
161,80.5,166.0
162,81.0,165.0
163,81.5,165.0
164,82.0,164.0
165,82.5,164.0
166,83.0,163.0
167,83.5,162.0
168,84.0,162.0
169,84.5,161.0
170,85.0,161.0
171,85.5,160.0
172,86.0,159.0
173,86.5,160.0
174,87.0,160.0
175,87.5,158.0
176,88.0,158.0
177,88.5,158.0
178,89.0,158.0
179,89.5,157.0
180,90.0,157.0
181,90.5,157.0
182,91.0,156.0
183,91.5,156.0
184,92.0,154.0
185,92.5,155.0
186,93.0,154.0
187,93.5,153.0
188,94.0,152.0
189,94.5,153.0
190,95.0,152.0
191,95.5,152.0
192,96.0,152.0
193,96.5,150.0
194,97.0,150.0
195,97.5,150.0
196,98.0,150.0
197,98.5,149.0
198,99.0,149.0
199,99.5,148.0
200,100.0,148.0
201,100.5,148.0
202,101.0,146.0
203,101.5,146.0
204,102.0,145.0
205,102.5,145.0
206,103.0,146.0
207,103.5,145.0
208,104.0,144.0
209,104.5,145.0
210,105.0,144.0
211,105.5,144.0
212,106.0,142.0
213,106.5,142.0
214,107.0,142.0
215,107.5,142.0
216,108.0,141.0
217,108.5,141.0
218,109.0,140.0
219,109.5,139.0
220,110.0,140.0
221,110.5,140.0
222,111.0,138.0
223,111.5,138.0
224,112.0,138.0
225,112.5,137.0
226,113.0,137.0
227,113.5,138.0
228,114.0,136.0
229,114.5,137.0
230,115.0,136.0
231,115.5,135.0
232,116.0,134.0
233,116.5,134.0
234,117.0,134.0
235,117.5,133.0
236,118.0,134.0
237,118.5,133.0
238,119.0,132.0
239,119.5,132.0
240,120.0,133.0
241,120.5,132.0
242,121.0,132.0
243,121.5,131.0
244,122.0,130.0
245,122.5,130.0
246,123.0,130.0
247,123.5,129.0
248,124.0,130.0
249,124.5,128.0
250,125.0,128.0
251,125.5,128.0
252,126.0,128.0
253,126.5,127.0
254,127.0,128.0
255,127.5,126.0
256,128.0,127.0
257,128.5,126.0
258,129.0,125.0
259,129.5,124.0
260,130.0,124.0
261,130.5,125.0
262,131.0,123.0
263,131.5,122.0
264,132.0,122.0
265,132.5,122.0
266,133.0,122.0
267,133.5,121.0
268,134.0,121.0
269,134.5,120.0
270,135.0,120.0
271,135.5,120.0
272,136.0,120.0
273,136.5,119.0
274,137.0,119.0
275,137.5,118.0
276,138.0,118.0
277,138.5,118.0
278,139.0,117.0
279,139.5,118.0
280,140.0,117.0
281,140.5,117.0
282,141.0,117.0
283,141.5,115.0
284,142.0,116.0
285,142.5,115.0
286,143.0,115.0
287,143.5,114.0
288,144.0,114.0
289,144.5,113.0
290,145.0,113.0
291,145.5,113.0
292,146.0,113.0
293,146.5,112.0
294,147.0,113.0
295,147.5,112.0
296,148.0,111.0
297,148.5,112.0
298,149.0,112.0
299,149.5,110.0
300,150.0,110.0
301,150.5,109.0
302,151.0,110.0
303,151.5,109.0
304,152.0,109.0
305,152.5,109.0
306,153.0,109.0
307,153.5,108.0
308,154.0,108.0
309,154.5,108.0
310,155.0,108.0
311,155.5,106.0
312,156.0,106.0
313,156.5,107.0
314,157.0,105.0
315,157.5,104.0
316,158.0,106.0
317,158.5,104.0
318,159.0,103.0
319,159.5,104.0
320,160.0,102.0
321,160.5,103.0
322,161.0,103.0
323,161.5,102.0
324,162.0,102.0
325,162.5,102.0
326,163.0,101.0
327,163.5,101.0
328,164.0,101.0
329,164.5,101.0
330,165.0,99.0
331,165.5,101.0
332,166.0,101.0
333,166.5,99.0
334,167.0,99.0
335,167.5,98.0
336,168.0,99.0
337,168.5,98.0
338,169.0,98.0
339,169.5,97.0
340,170.0,98.0
341,170.5,97.0
342,171.0,97.0
343,171.5,97.0
344,172.0,96.0
345,172.5,95.0
346,173.0,95.0
347,173.5,94.0
348,174.0,94.0
349,174.5,94.0
350,175.0,95.0
351,175.5,94.0
352,176.0,94.0
353,176.5,93.0
354,177.0,93.0
355,177.5,93.0
356,178.0,93.0
357,178.5,93.0
358,179.0,93.0
359,179.5,91.0
360,180.0,92.0
361,180.5,91.0
362,181.0,91.0
363,181.5,91.0
364,182.0,90.0
365,182.5,90.0
366,183.0,90.0
367,183.5,90.0
368,184.0,90.0
369,184.5,89.0
370,185.0,89.0
371,185.5,90.0
372,186.0,89.0
373,186.5,89.0
374,187.0,89.0
375,187.5,87.0
376,188.0,87.0
377,188.5,87.0
378,189.0,87.0
379,189.5,87.0
380,190.0,87.0
381,190.5,86.0
382,191.0,85.0
383,191.5,85.0
384,192.0,85.0
385,192.5,85.0
386,193.0,84.0
387,193.5,83.0
388,194.0,84.0
389,194.5,84.0
390,195.0,83.0
391,195.5,83.0
392,196.0,83.0
393,196.5,83.0
394,197.0,83.0
395,197.5,83.0
396,198.0,82.0
397,198.5,82.0
398,199.0,82.0
399,199.5,82.0
400,200.0,81.0
401,200.5,81.0
402,201.0,81.0
403,201.5,80.0
404,202.0,81.0
405,202.5,80.0
406,203.0,79.0
407,203.5,79.0
408,204.0,80.0
409,204.5,79.0
410,205.0,77.0
411,205.5,78.0
412,206.0,79.0
413,206.5,77.0
414,207.0,78.0
415,207.5,77.0
416,208.0,77.0
417,208.5,77.0
418,209.0,76.0
419,209.5,77.0
420,210.0,77.0
421,210.5,76.0
422,211.0,76.0
423,211.5,75.0
424,212.0,75.0
425,212.5,74.0
426,213.0,75.0
427,213.5,74.0
428,214.0,74.0
429,214.5,75.0
430,215.0,74.0
431,215.5,74.0
432,216.0,74.0
433,216.5,74.0
434,217.0,73.0
435,217.5,73.0
436,218.0,73.0
437,218.5,71.0
438,219.0,72.0
439,219.5,72.0
440,220.0,73.0
441,220.5,71.0
442,221.0,71.0
443,221.5,71.0
444,222.0,71.0
445,222.5,71.0
446,223.0,71.0
447,223.5,71.0
448,224.0,71.0
449,224.5,70.0
450,225.0,70.0
451,225.5,69.0
452,226.0,69.0
453,226.5,69.0
454,227.0,69.0
455,227.5,69.0
456,228.0,68.0
457,228.5,69.0
458,229.0,68.0
459,229.5,66.0
460,230.0,67.0
461,230.5,68.0
462,231.0,66.0
463,231.5,69.0
464,232.0,66.0
465,232.5,66.0
466,233.0,65.0
467,233.5,65.0
468,234.0,65.0
469,234.5,65.0
470,235.0,66.0
471,235.5,65.0
472,236.0,65.0
473,236.5,64.0
474,237.0,65.0
475,237.5,64.0
476,238.0,64.0
477,238.5,63.0
478,239.0,65.0
479,239.5,64.0
480,240.0,63.0
481,240.5,63.0
482,241.0,63.0
483,241.5,62.0
484,242.0,63.0
485,242.5,63.0
486,243.0,63.0
487,243.5,62.0
488,244.0,62.0
489,244.5,62.0
490,245.0,61.0
491,245.5,62.0
492,246.0,62.0
493,246.5,61.0
494,247.0,61.0
495,247.5,61.0
496,248.0,61.0
497,248.5,61.0
498,249.0,61.0
499,249.5,61.0
500,250.0,61.0
501,250.5,61.0
502,251.0,59.0
503,251.5,59.0
504,252.0,60.0
505,252.5,59.0
506,253.0,59.0
507,253.5,58.0
508,254.0,59.0
509,254.5,59.0
510,255.0,59.0
511,255.5,58.0
512,256.0,59.0
513,256.5,58.0
514,257.0,58.0
515,257.5,57.0
516,258.0,57.0
517,258.5,57.0
518,259.0,57.0
519,259.5,57.0
520,260.0,58.0
521,260.5,57.0
522,261.0,56.0
523,261.5,57.0
524,262.0,57.0
525,262.5,55.0
526,263.0,55.0
527,263.5,57.0
528,264.0,56.0
529,264.5,55.0
530,265.0,55.0
531,265.5,55.0
532,266.0,55.0
533,266.5,55.0
534,267.0,55.0
535,267.5,55.0
536,268.0,54.0
537,268.5,54.0
538,269.0,55.0
539,269.5,54.0
540,270.0,54.0
541,270.5,54.0
542,271.0,54.0
543,271.5,54.0
544,272.0,54.0
545,272.5,54.0
546,273.0,54.0
547,273.5,53.0
548,274.0,53.0
549,274.5,53.0
550,275.0,53.0
551,275.5,53.0
552,276.0,53.0
553,276.5,53.0
554,277.0,51.0
555,277.5,52.0
556,278.0,52.0
557,278.5,52.0
558,279.0,53.0
559,279.5,51.0
560,280.0,51.0
561,280.5,53.0
562,281.0,51.0
563,281.5,51.0
564,282.0,50.0
565,282.5,50.0
566,283.0,51.0
567,283.5,51.0
568,284.0,51.0
569,284.5,50.0
570,285.0,51.0
571,285.5,49.0
572,286.0,50.0
573,286.5,50.0
574,287.0,49.0
575,287.5,50.0
576,288.0,49.0
577,288.5,49.0
578,289.0,47.0
579,289.5,49.0
580,290.0,49.0
581,290.5,49.0
582,291.0,47.0
583,291.5,49.0
584,292.0,47.0
585,292.5,47.0
586,293.0,46.0
587,293.5,49.0
588,294.0,47.0
589,294.5,47.0
590,295.0,46.0
591,295.5,46.0
592,296.0,47.0
593,296.5,46.0
594,297.0,46.0
595,297.5,46.0
596,298.0,46.0
597,298.5,45.0
598,299.0,45.0
599,299.5,46.0
600,300.0,45.0
601,300.5,46.0
602,301.0,46.0
603,301.5,46.0
604,302.0,46.0
605,302.5,45.0
606,303.0,45.0
607,303.5,44.0
608,304.0,45.0
609,304.5,44.0
610,305.0,45.0
611,305.5,43.0
612,306.0,44.0
613,306.5,45.0
614,307.0,44.0
615,307.5,45.0
616,308.0,45.0
617,308.5,44.0
618,309.0,45.0
619,309.5,45.0
620,310.0,44.0
621,310.5,44.0
622,311.0,43.0
623,311.5,44.0
624,312.0,43.0
625,312.5,43.0
626,313.0,44.0
627,313.5,44.0
628,314.0,43.0
629,314.5,43.0
630,315.0,43.0
631,315.5,42.0
632,316.0,43.0
633,316.5,42.0
634,317.0,43.0
635,317.5,42.0
636,318.0,43.0
637,318.5,42.0
638,319.0,43.0
639,319.5,43.0
640,320.0,42.0
641,320.5,42.0
642,321.0,42.0
643,321.5,42.0
644,322.0,41.0
645,322.5,42.0
646,323.0,41.0
647,323.5,41.0
648,324.0,41.0
649,324.5,41.0
650,325.0,41.0
651,325.5,40.0
652,326.0,40.0
653,326.5,42.0
654,327.0,41.0
655,327.5,41.0
656,328.0,40.0
657,328.5,40.0
658,329.0,41.0
659,329.5,41.0
660,330.0,39.0
661,330.5,39.0
662,331.0,40.0
663,331.5,39.0
664,332.0,39.0
665,332.5,40.0
666,333.0,41.0
667,333.5,39.0
668,334.0,39.0
669,334.5,39.0
670,335.0,39.0
671,335.5,39.0
672,336.0,40.0
673,336.5,38.0
674,337.0,39.0
675,337.5,38.0
676,338.0,38.0
677,338.5,38.0
678,339.0,38.0
679,339.5,39.0
680,340.0,38.0
681,340.5,37.0
682,341.0,38.0
683,341.5,38.0
684,342.0,38.0
685,342.5,37.0
686,343.0,38.0
687,343.5,37.0
688,344.0,37.0
689,344.5,37.0
690,345.0,37.0
691,345.5,37.0
692,346.0,36.0
693,346.5,37.0
694,347.0,37.0
695,347.5,37.0
696,348.0,35.0
697,348.5,36.0
698,349.0,36.0
699,349.5,36.0
700,350.0,37.0
701,350.5,37.0
702,351.0,36.0
703,351.5,35.0
704,352.0,36.0
705,352.5,35.0
706,353.0,35.0
707,353.5,35.0
708,354.0,34.0
709,354.5,35.0
710,355.0,34.0
711,355.5,35.0
712,356.0,35.0
713,356.5,35.0
714,357.0,34.0
715,357.5,34.0
716,358.0,35.0
717,358.5,34.0
718,359.0,34.0
719,359.5,35.0
720,360.0,34.0
721,360.5,35.0
722,361.0,34.0
723,361.5,34.0
724,362.0,34.0
725,362.5,34.0
726,363.0,33.0
727,363.5,34.0
728,364.0,34.0
729,364.5,33.0
730,365.0,34.0
731,365.5,34.0
732,366.0,32.0
733,366.5,33.0
734,367.0,34.0
735,367.5,33.0
736,368.0,33.0
737,368.5,33.0
738,369.0,32.0
739,369.5,33.0
740,370.0,32.0
741,370.5,32.0
742,371.0,32.0
743,371.5,32.0
744,372.0,32.0
745,372.5,31.0
746,373.0,32.0
747,373.5,32.0
748,374.0,32.0
749,374.5,31.0
750,375.0,31.0
751,375.5,31.0
752,376.0,32.0
753,376.5,31.0
754,377.0,31.0
755,377.5,31.0
756,378.0,31.0
757,378.5,28.0
758,379.0,30.0
759,379.5,31.0
760,380.0,30.0
761,380.5,30.0
762,381.0,30.0
763,381.5,30.0
764,382.0,30.0
765,382.5,30.0
766,383.0,30.0
767,383.5,30.0
768,384.0,28.0
769,384.5,28.0
770,385.0,28.0
771,385.5,28.0
772,386.0,30.0
773,386.5,28.0
774,387.0,28.0
775,387.5,28.0
776,388.0,28.0
777,388.5,28.0
778,389.0,28.0
779,389.5,28.0
780,390.0,28.0
781,390.5,28.0
782,391.0,28.0
783,391.5,27.0
784,392.0,27.0
785,392.5,27.0
786,393.0,27.0
787,393.5,27.0
788,394.0,27.0
789,394.5,28.0
790,395.0,27.0
791,395.5,27.0
792,396.0,27.0
793,396.5,27.0
794,397.0,26.0
795,397.5,26.0
796,398.0,26.0
797,398.5,26.0
798,399.0,26.0
799,399.5,27.0
800,400.0,26.0
801,400.5,26.0
802,401.0,26.0
803,401.5,26.0
804,402.0,26.0
805,402.5,24.0
806,403.0,26.0
807,403.5,26.0
808,404.0,26.0
809,404.5,26.0
810,405.0,26.0
811,405.5,25.0
812,406.0,26.0
813,406.5,26.0
814,407.0,26.0
815,407.5,25.0
816,408.0,26.0
817,408.5,24.0
818,409.0,25.0
819,409.5,26.0
820,410.0,25.0
821,410.5,25.0
822,411.0,26.0
823,411.5,26.0
824,412.0,26.0
825,412.5,24.0
826,413.0,24.0
827,413.5,25.0
828,414.0,25.0
829,414.5,24.0
830,415.0,24.0
831,415.5,25.0
832,416.0,24.0
833,416.5,24.0
834,417.0,26.0
835,417.5,24.0
836,418.0,25.0
837,418.5,26.0
838,419.0,25.0
839,419.5,24.0
840,420.0,25.0
841,420.5,23.0
842,421.0,25.0
843,421.5,24.0
844,422.0,24.0
845,422.5,24.0
846,423.0,24.0
847,423.5,23.0
848,424.0,23.0
849,424.5,23.0
850,425.0,23.0
851,425.5,23.0
852,426.0,23.0
853,426.5,23.0
854,427.0,24.0
855,427.5,24.0
856,428.0,23.0
857,428.5,24.0
858,429.0,24.0
859,429.5,22.0
860,430.0,23.0
861,430.5,23.0
862,431.0,23.0
863,431.5,23.0
864,432.0,23.0
865,432.5,23.0
866,433.0,22.0
867,433.5,24.0
868,434.0,23.0
869,434.5,23.0
870,435.0,23.0
871,435.5,23.0
872,436.0,23.0
873,436.5,23.0
874,437.0,22.0
875,437.5,22.0
876,438.0,22.0
877,438.5,22.0
878,439.0,21.0
879,439.5,22.0
880,440.0,22.0
881,440.5,21.0
882,441.0,21.0
883,441.5,22.0
884,442.0,22.0
885,442.5,22.0
886,443.0,22.0
887,443.5,22.0
888,444.0,21.0
889,444.5,20.0
890,445.0,22.0
891,445.5,21.0
892,446.0,22.0
893,446.5,20.0
894,447.0,22.0
895,447.5,21.0
896,448.0,19.0
897,448.5,21.0
898,449.0,21.0
899,449.5,21.0
900,450.0,20.0
901,450.5,20.0
902,451.0,19.0
903,451.5,20.0
904,452.0,19.0
905,452.5,19.0
906,453.0,20.0
907,453.5,19.0
908,454.0,20.0
909,454.5,19.0
910,455.0,20.0
911,455.5,19.0
912,456.0,19.0
913,456.5,19.0
914,457.0,19.0
915,457.5,19.0
916,458.0,19.0
917,458.5,19.0
918,459.0,19.0
919,459.5,19.0
920,460.0,19.0
921,460.5,19.0
922,461.0,19.0
923,461.5,18.0
924,462.0,19.0
925,462.5,19.0
926,463.0,18.0
927,463.5,19.0
928,464.0,19.0
929,464.5,18.0
930,465.0,18.0
931,465.5,18.0
932,466.0,18.0
933,466.5,18.0
934,467.0,18.0
935,467.5,18.0
936,468.0,18.0
937,468.5,18.0
938,469.0,18.0
939,469.5,18.0
940,470.0,18.0
941,470.5,18.0
942,471.0,18.0
943,471.5,17.0
944,472.0,17.0
945,472.5,17.0
946,473.0,18.0
947,473.5,17.0
948,474.0,17.0
949,474.5,17.0
950,475.0,17.0
951,475.5,18.0
952,476.0,17.0
953,476.5,17.0
954,477.0,17.0
955,477.5,17.0
956,478.0,18.0
957,478.5,16.0
958,479.0,17.0
959,479.5,17.0
960,480.0,17.0
961,480.5,16.0
962,481.0,16.0
963,481.5,17.0
964,482.0,17.0
965,482.5,17.0
966,483.0,16.0
967,483.5,16.0
968,484.0,15.0
969,484.5,17.0
970,485.0,16.0
971,485.5,16.0
972,486.0,16.0
973,486.5,15.0
974,487.0,16.0
975,487.5,16.0
976,488.0,15.0
977,488.5,16.0
978,489.0,15.0
979,489.5,16.0
980,490.0,16.0
981,490.5,15.0
982,491.0,15.0
983,491.5,15.0
984,492.0,16.0
985,492.5,15.0
986,493.0,14.0
987,493.5,15.0
988,494.0,15.0
989,494.5,14.0
990,495.0,15.0
991,495.5,15.0
992,496.0,14.0
993,496.5,15.0
994,497.0,14.0
995,497.5,14.0
996,498.0,14.0
997,498.5,15.0
998,499.0,14.0
999,499.5,14.0
1000,500.0,14.0
1001,500.5,15.0
1002,501.0,14.0
1003,501.5,14.0
1004,502.0,14.0
1005,502.5,15.0
1006,503.0,14.0
1007,503.5,14.0
1008,504.0,14.0
1009,504.5,13.0
1010,505.0,15.0
1011,505.5,14.0
1012,506.0,13.0
1013,506.5,14.0
1014,507.0,14.0
1015,507.5,14.0
1016,508.0,13.0
1017,508.5,13.0
1018,509.0,14.0
1019,509.5,14.0
1020,510.0,13.0
1021,510.5,14.0
1022,511.0,13.0
1023,511.5,14.0
1024,512.0,14.0
1025,512.5,14.0
1026,513.0,13.0
1027,513.5,13.0
1028,514.0,12.0
1029,514.5,14.0
1030,515.0,13.0
1031,515.5,13.0
1032,516.0,12.0
1033,516.5,13.0
1034,517.0,12.0
1035,517.5,13.0
1036,518.0,13.0
1037,518.5,13.0
1038,519.0,13.0
1039,519.5,12.0
1040,520.0,12.0
1041,520.5,12.0
1042,521.0,12.0
1043,521.5,12.0
1044,522.0,13.0
1045,522.5,13.0
1046,523.0,12.0
1047,523.5,12.0
1048,524.0,11.0
1049,524.5,11.0
1050,525.0,13.0
1051,525.5,12.0
1052,526.0,12.0
1053,526.5,12.0
1054,527.0,12.0
1055,527.5,11.0
1056,528.0,12.0
1057,528.5,12.0
1058,529.0,12.0
1059,529.5,11.0
1060,530.0,11.0
1061,530.5,12.0
1062,531.0,12.0
1063,531.5,10.0
1064,532.0,10.0
1065,532.5,11.0
1066,533.0,10.0
1067,533.5,12.0
1068,534.0,11.0
1069,534.5,10.0
1070,535.0,11.0
1071,535.5,9.0
1072,536.0,9.0
1073,536.5,12.0
1074,537.0,11.0
1075,537.5,11.0
1076,538.0,11.0
1077,538.5,11.0
1078,539.0,12.0
1079,539.5,12.0
1080,540.0,11.0
1081,540.5,12.0
1082,541.0,11.0
1083,541.5,11.0
1084,542.0,11.0
1085,542.5,11.0
1086,543.0,13.0
1087,543.5,12.0
1088,544.0,12.0
1089,544.5,12.0
1090,545.0,12.0
1091,545.5,12.0
1092,546.0,13.0
1093,546.5,13.0
1094,547.0,13.0
1095,547.5,13.0
1096,548.0,14.0
1097,548.5,14.0
1098,549.0,13.0
1099,549.5,13.0
1100,550.0,13.0
1101,550.5,14.0
1102,551.0,14.0
1103,551.5,14.0
1104,552.0,15.0
1105,552.5,15.0
1106,553.0,15.0
1107,553.5,15.0
1108,554.0,15.0
1109,554.5,16.0
1110,555.0,17.0
1111,555.5,17.0
1112,556.0,17.0
1113,556.5,17.0
1114,557.0,17.0
1115,557.5,18.0
1116,558.0,18.0
1117,558.5,18.0
1118,559.0,18.0
1119,559.5,18.0
1120,560.0,19.0
1121,560.5,19.0
1122,561.0,19.0
1123,561.5,19.0
1124,562.0,20.0
1125,562.5,20.0
1126,563.0,20.0
1127,563.5,21.0
1128,564.0,21.0
1129,564.5,21.0
1130,565.0,22.0
1131,565.5,22.0
1132,566.0,23.0
1133,566.5,23.0
1134,567.0,22.0
1135,567.5,23.0
1136,568.0,23.0
1137,568.5,23.0
1138,569.0,24.0
1139,569.5,24.0
1140,570.0,26.0
1141,570.5,26.0
1142,571.0,25.0
1143,571.5,26.0
1144,572.0,27.0
1145,572.5,28.0
1146,573.0,27.0
1147,573.5,27.0
1148,574.0,28.0
1149,574.5,27.0
1150,575.0,28.0
1151,575.5,28.0
1152,576.0,28.0
1153,576.5,30.0
1154,577.0,30.0
1155,577.5,31.0
1156,578.0,30.0
1157,578.5,31.0
1158,579.0,31.0
1159,579.5,32.0
1160,580.0,32.0
1161,580.5,33.0
1162,581.0,32.0
1163,581.5,32.0
1164,582.0,33.0
1165,582.5,33.0
1166,583.0,34.0
1167,583.5,34.0
1168,584.0,35.0
1169,584.5,35.0
1170,585.0,35.0
1171,585.5,35.0
1172,586.0,35.0
1173,586.5,35.0
1174,587.0,35.0
1175,587.5,37.0
1176,588.0,36.0
1177,588.5,37.0
1178,589.0,37.0
1179,589.5,37.0
1180,590.0,37.0
1181,590.5,38.0
1182,591.0,38.0
1183,591.5,38.0
1184,592.0,39.0
1185,592.5,38.0
1186,593.0,38.0
1187,593.5,39.0
1188,594.0,38.0
1189,594.5,39.0
1190,595.0,39.0
1191,595.5,39.0
1192,596.0,39.0
1193,596.5,39.0
1194,597.0,40.0
1195,597.5,39.0
1196,598.0,41.0
1197,598.5,41.0
1198,599.0,41.0
1199,599.5,40.0
1200,600.0,41.0
1201,600.5,39.0
1202,601.0,41.0
1203,601.5,41.0
1204,602.0,41.0
1205,602.5,41.0
1206,603.0,41.0
1207,603.5,41.0
1208,604.0,41.0
1209,604.5,42.0
1210,605.0,41.0
1211,605.5,41.0
1212,606.0,41.0
1213,606.5,42.0
1214,607.0,42.0
1215,607.5,42.0
1216,608.0,42.0
1217,608.5,41.0
1218,609.0,42.0
1219,609.5,41.0
1220,610.0,41.0
1221,610.5,42.0
1222,611.0,42.0
1223,611.5,42.0
1224,612.0,41.0
1225,612.5,41.0
1226,613.0,42.0
1227,613.5,41.0
1228,614.0,42.0
1229,614.5,42.0
1230,615.0,41.0
1231,615.5,41.0
1232,616.0,42.0
1233,616.5,41.0
1234,617.0,42.0
1235,617.5,42.0
1236,618.0,42.0
1237,618.5,42.0
1238,619.0,42.0
1239,619.5,42.0
1240,620.0,41.0
1241,620.5,41.0
1242,621.0,42.0
1243,621.5,41.0
1244,622.0,41.0
1245,622.5,41.0
1246,623.0,41.0
1247,623.5,41.0
1248,624.0,41.0
1249,624.5,41.0
1250,625.0,41.0
1251,625.5,41.0
1252,626.0,41.0
1253,626.5,41.0
1254,627.0,41.0
1255,627.5,40.0
1256,628.0,40.0
1257,628.5,40.0
1258,629.0,40.0
1259,629.5,41.0
1260,630.0,40.0
1261,630.5,41.0
1262,631.0,40.0
1263,631.5,39.0
1264,632.0,41.0
1265,632.5,39.0
1266,633.0,39.0
1267,633.5,38.0
1268,634.0,39.0
1269,634.5,39.0
1270,635.0,39.0
1271,635.5,39.0
1272,636.0,39.0
1273,636.5,38.0
1274,637.0,39.0
1275,637.5,39.0
1276,638.0,39.0
1277,638.5,38.0
1278,639.0,37.0
1279,639.5,39.0
1280,640.0,38.0
1281,640.5,38.0
1282,641.0,38.0
1283,641.5,37.0
1284,642.0,37.0
1285,642.5,38.0
1286,643.0,38.0
1287,643.5,38.0
1288,644.0,37.0
1289,644.5,37.0
1290,645.0,38.0
1291,645.5,38.0
1292,646.0,37.0
1293,646.5,37.0
1294,647.0,37.0
1295,647.5,37.0
1296,648.0,37.0
1297,648.5,37.0
1298,649.0,37.0
1299,649.5,36.0
1300,650.0,36.0
1301,650.5,36.0
1302,651.0,35.0
1303,651.5,36.0
1304,652.0,36.0
1305,652.5,35.0
1306,653.0,36.0
1307,653.5,35.0
1308,654.0,36.0
1309,654.5,35.0
1310,655.0,35.0
1311,655.5,35.0
1312,656.0,36.0
1313,656.5,35.0
1314,657.0,35.0
1315,657.5,34.0
1316,658.0,34.0
1317,658.5,34.0
1318,659.0,35.0
1319,659.5,34.0
1320,660.0,34.0
1321,660.5,34.0
1322,661.0,34.0
1323,661.5,34.0
1324,662.0,34.0
1325,662.5,34.0
1326,663.0,33.0
1327,663.5,34.0
1328,664.0,34.0
1329,664.5,33.0
1330,665.0,33.0
1331,665.5,34.0
1332,666.0,34.0
1333,666.5,32.0
1334,667.0,33.0
1335,667.5,33.0
1336,668.0,32.0
1337,668.5,32.0
1338,669.0,32.0
1339,669.5,32.0
1340,670.0,31.0
1341,670.5,32.0
1342,671.0,31.0
1343,671.5,32.0
1344,672.0,31.0
1345,672.5,31.0
1346,673.0,30.0
1347,673.5,31.0
1348,674.0,31.0
1349,674.5,31.0
1350,675.0,31.0
1351,675.5,31.0
1352,676.0,30.0
1353,676.5,31.0
1354,677.0,31.0
1355,677.5,31.0
1356,678.0,27.0
1357,678.5,28.0
1358,679.0,30.0
1359,679.5,28.0
1360,680.0,30.0
1361,680.5,30.0
1362,681.0,30.0
